sample_ID	campaign	station	event	date_time	latitude	longitude	depth	sample_method	biome	ocean_region	biogeographic_province	size_fraction	depth_nominal	temperature	SST	SST_grad	O2	NO3	NO2	NO3NO2	PO43	SiOH4	Fe	NH4	ChlA	ChlA_fluo	fluorescence	PAR	NPP_C_mean8days	POC	PIC	SSD	bathymetry	coast_distance	Okubo_Weiss	Lyapunov	residence_time	age	salinity	angular_scattering_coef	optical_backscattering_coef	particle_backscattering_coef	optical_attenuation_coef	particle_optical_attenuation_coef	depth_mix_layer	depth_ChlA_max	depth_max_Brunt	depth_max_O2	depth_min_O2	depth_nitracline
TARA_N000002510	TARA_20120223Z	TARA_149	CAST	2012-03-01T18:50	34.0771	-49.8233	MES	SEQ-(100L-or-15min)_W>3	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	3->3	740	10.5654	18.0906985	0.59747	155.2	0.470016162	0.069205704	21.1	1.36	11.38	0.000983844	0.011274377	0	38.6584	NA	39.658726	638.761	70.0233421325684	0.00010114755059476	688	-4789	1391.144	0.275561	0.079308	0	120	35.375	0.000235	-0.000075	-0.000066	0.037	-0.001445	113	30	161.6	28.6	755.2	731.6
TARA_N000002695	TARA_20120223Z	TARA_150	PUMP	2012-03-05T09:25	35.9346	-37.3032	SRF	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	5	17.5831	17.46959725	0.54808	228.4	0.096477222	0.023812729	0.2	0.01	0.84	0.001100777	0.013435967	0.07	NA	1.63013	32.097164	573.697	61.6453304290771	0.000192719300684985	695	-3140	1394.884	-0.032539	0.073051	1.388889	120	36.312	0.000353	0.000047	0.000767	0.1153	0.079549	77	43	101.333	28.333	481.667	110
TARA_N000002697	TARA_20120223Z	TARA_150	PUMP	2012-03-05T09:25	35.9346	-37.3032	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	5	17.5831	17.46959725	0.54808	228.4	0.096477222	0.023812729	0.2	0.01	0.84	0.001100777	0.013435967	0.07	NA	1.63013	32.097164	573.697	61.6453304290771	0.000192719300684985	695	-3140	1394.884	-0.032539	0.073051	1.388889	120	36.312	0.000353	0.000047	0.000767	0.1153	0.079549	77	43	101.333	28.333	481.667	110
TARA_N000002699	TARA_20120223Z	TARA_150	NET	2012-03-05T13:45	35.8641	-37.1831	SRF	SEQ-(500mL-or-15min)_N5-20	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	5-20	5	17.5933	17.594893	0.48158	229.2	0.096477222	0.023812729	0.2	0.01	0.84	0.001100777	0.013435967	0.04	22.4501	1.63013	30.754185	573.697	68.9828796386719	0.000267343843006529	695	-3182	656.0146	-0.032539	0.073051	1.388889	120	36.303	0.000365	0.000059	0.000848	0.1381	0.102329	77	43	101.333	28.333	481.667	110
TARA_N000002701	TARA_20120223Z	TARA_150	NET	2012-03-05T12:07	35.8913	-37.2369	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	5	17.5831	17.594893	0.54808	228.4	0.096477222	0.023812729	0.2	0.01	0.84	0.001100777	0.013435967	0.07	NA	1.63013	30.754185	573.697	69.3956642150879	0.000278315274044871	695	-3140	1394.884	-0.032539	0.073051	1.388889	120	36.312	0.000353	0.000047	0.000767	0.1153	0.079549	77	43	101.333	28.333	481.667	110
TARA_N000002703	TARA_20120223Z	TARA_150	NET	2012-03-05T10:33	35.9167	-37.2761	SRF	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	5	17.5831	NA	0.54808	228.4	0.096477222	0.023812729	0.2	0.01	0.84	0.001100777	0.013435967	0.07	NA	1.63013	32.097164	573.697	61.958683013916	0.000193962769117206	695	-3140	1394.884	-0.032539	0.073051	1.388889	120	36.312	0.000353	0.000047	0.000767	0.1153	0.079549	77	43	101.333	28.333	481.667	110
TARA_N000002717	TARA_20120223Z	TARA_150	NET	2012-03-05T16:47	35.8605	-37.178	DCM	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	40	17.5205	17.594893	0.48158	228.9	0.096477222	0.023812729	0.2	0	0.84	0.001100777	0.013435967	0.16	22.4501	NA	30.754185	627.014	68.5439300537109	0.000248163938522339	695	-3182	656.0146	-0.032539	0.073051	1.388889	120	36.303	0.000363	0.000057	0.000836	0.1349	0.099145	77	43	101.333	28.333	481.667	110
TARA_N000002719	TARA_20120223Z	TARA_150	NET	2012-03-05T19:57	35.7867	-37.0916	DCM	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	40	17.6552	17.74349125	0.44063	230.1	0.096477222	0.023812729	0.2	0	0.84	0.001100777	0.013435967	0.15	34.6955	NA	30.526394	627.014	70.3459091186523	0.000218543689697981	695	-2747	652.944	-0.032539	0.073051	1.388889	120	36.24	0.000369	0.000063	0.00088	0.1564	0.119598	77	43	101.333	28.333	481.667	110
TARA_N000002723	TARA_20120223Z	TARA_151	CAST	2012-03-09T17:42	36.1811	-28.9373	DCM	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	80	16.7511	17.141749	0.75617	228.5	0.306125077	0.036169071	0.1	0.01	0.63	0.00129951	0.021044872	0.09	17.0222	NA	40.779663	466.322	49.1977310180664	0.000114745544124162	704	-3516	256.7346	-0.157861	0.025897	37.583333	76	36.163	0.000299	-0.000006	0.000391	0.0808	0.041001	36	69	107.333	36.167	360.667	271
TARA_N000002737	TARA_20120223Z	TARA_151	PUMP	2012-03-09T08:59	36.1715	-29.023	SRF	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	5	17.2601	17.12830525	1.5662	232.1	0.306125077	0.036169071	0	0.01	0.65	0.00129951	0.021044872	0.01	16.2202	NA	41.288143	444.0935	45.3979606628418	0.000111067329271464	704	-3478	387.5094	-0.157861	0.025897	37.583333	76	36.238	0.000295	-0.00001	0.000363	0.0768	0.039546	36	69	107.333	36.167	360.667	271
TARA_N000002739	TARA_20120223Z	TARA_151	CAST	2012-03-09T17:42	36.1811	-28.9373	DCM	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	80	16.7511	17.141749	0.75617	228.5	0.306125077	0.036169071	0.1	0.01	0.63	0.00129951	0.021044872	0.09	17.0222	NA	40.779663	466.322	49.1977310180664	0.000114745544124162	704	-3516	256.7346	-0.157861	0.025897	37.583333	76	36.163	0.000299	-0.000006	0.000391	0.0808	0.041001	36	69	107.333	36.167	360.667	271
TARA_N000002741	TARA_20120223Z	TARA_151	PUMP	2012-03-09T08:59	36.1715	-29.023	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	5	17.2601	17.12830525	1.5662	232.1	0.306125077	0.036169071	0	0.01	0.65	0.00129951	0.021044872	0.01	16.2202	NA	41.288143	444.0935	45.3979606628418	0.000111067329271464	704	-3478	387.5094	-0.157861	0.025897	37.583333	76	36.238	0.000295	-0.00001	0.000363	0.0768	0.039546	36	69	107.333	36.167	360.667	271
TARA_N000002745	TARA_20120223Z	TARA_151	NET	2012-03-09T12:42	36.1399	-28.9689	SRF	SEQ-(500mL-or-15min)_N5-20	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	5-20	5	17.3165	17.06879425	0.745	232.1	0.306125077	0.036169071	0	0.01	0.65	0.00129951	0.021044872	0.01	15.9453	NA	41.385338	444.0935	47.6391448974609	0.000128626939840615	704	-3608	255.949	-0.157861	0.025897	37.583333	76	36.232	0.000312	0.000007	0.00048	0.0876	0.050261	36	69	107.333	36.167	360.667	271
TARA_N000002749	TARA_20120223Z	TARA_151	NET	2012-03-09T11:11	36.15	-28.9989	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	5	17.2601	17.065657375	1.5662	232.1	0.306125077	0.036169071	0	0.01	0.65	0.00129951	0.021044872	0.01	16.2202	NA	41.288143	444.0935	46.1567668914795	0.000110898825369077	704	-3478	387.5094	-0.157861	0.025897	37.583333	76	36.238	0.000295	-0.00001	0.000363	0.0768	0.039546	36	69	107.333	36.167	360.667	271
TARA_N000002751	TARA_20120223Z	TARA_151	NET	2012-03-09T17:05	36.1765	-28.9694	DCM	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	80	16.912	17.141749	0.75617	230.6	0.306125077	0.036169071	0.1	0.01	0.63	0.00129951	0.021044872	0.11	17.0222	NA	41.288143	466.322	48.4319095611572	0.000117277919343906	704	-3516	256.7346	-0.157861	0.025897	37.583333	76	36.215	0.00032	0.000015	0.000536	0.1009	0.061076	36	69	107.333	36.167	360.667	271
TARA_N000002753	TARA_20120223Z	TARA_151	NET	2012-03-09T09:49	36.1631	-29.0143	SRF	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	5	17.2601	17.0625205	1.5662	232.1	0.306125077	0.036169071	0	0.01	0.65	0.00129951	0.021044872	0.01	16.2202	NA	41.288143	444.0935	45.3979606628418	0.000111067329271464	704	-3478	387.5094	-0.157861	0.025897	37.583333	76	36.238	0.000295	-0.00001	0.000363	0.0768	0.039546	36	69	107.333	36.167	360.667	271
TARA_N000002755	TARA_20120223Z	TARA_151	NET	2012-03-09T16:17	36.1736	-29.003	DCM	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	80	16.8998	17.135027125	0.75617	230.2	0.306125077	0.036169071	0.1	0.01	0.63	0.00129951	0.021044872	0.11	17.0222	NA	41.288143	466.322	46.1567668914795	0.000110898825369077	704	-3516	256.7346	-0.157861	0.025897	37.583333	76	36.213	0.000318	0.000013	0.000523	0.0987	0.058899	36	69	107.333	36.167	360.667	271
TARA_N000002773	TARA_20120314Z	TARA_152	PUMP	2012-03-19T08:18	43.6792	-16.8344	SRF	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	5	14.2806	13.99573225	0.63127	243.1	0.32542221	0.052923159	2.2	0.16	1.24	0.000994762	0.022559946	0.09	46.2092	NA	20.547264	423.271	67.6851348876953	0.000200515532924328	727	-3940	614.5118	-0.093316	0.033926	6.083333	120	35.986	0.000331	0.000028	0.000605	0.1227	0.08388	168	37	521.667	28.917	671.583	575.833
TARA_N000002775	TARA_20120314Z	TARA_152	CAST	2012-03-20T08:48	43.7056	-16.8794	MIX	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	25	NA	13.96759	0.50565	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.0073	NA	34.50466	NA	67.7718276977539	0.000182685340405442	730	-4039	618.2719	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002777	TARA_20120314Z	TARA_152	NET	2012-03-19T09:09	43.6825	-16.8412	SRF	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	5	14.2581	13.99573225	0.5009	242.8	0.32542221	0.052923159	2.2	0.16	1.24	0.000994762	0.022559946	0.14	46.667	NA	20.547264	423.271	67.2296905517578	0.000203749790671282	727	-3863	615.4791	-0.093316	0.033926	6.083333	120	35.985	0.000342	0.000039	0.000683	0.1195	0.080696	168	37	521.667	28.917	671.583	575.833
TARA_N000002779	TARA_20120314Z	TARA_152	NET	2012-03-20T13:14	43.8081	-16.8886	MIX	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	25	NA	13.9973455	0.80286	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.8749	NA	27.543299	NA	64.8000030517578	0.000190000006114133	730	-3969	619.6428	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002781	TARA_20120314Z	TARA_152	NET	2012-03-19T11:20	43.6904	-16.8544	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	5	14.2806	13.96759	0.63127	243.1	0.32542221	0.052923159	2.2	0.16	1.24	0.000994762	0.022559946	0.09	46.2092	NA	22.096272	423.271	67.771842956543	0.000182685340405442	727	-3940	614.5118	-0.093316	0.033926	6.083333	120	35.986	0.000331	0.000028	0.000605	0.1227	0.08388	168	37	521.667	28.917	671.583	575.833
TARA_N000002783	TARA_20120314Z	TARA_152	NET	2012-03-20T15:03	43.7421	-16.9002	MIX	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	25	NA	13.96759	0.80286	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.8749	NA	34.50466	NA	71.4000015258789	0.000153999993926845	730	-3969	619.6428	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002785	TARA_20120314Z	TARA_152	NET	2012-03-19T09:58	43.6858	-16.8474	SRF	SEQ-(500mL-or-15min)_N5-20	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	5-20	5	14.2806	13.99573225	0.63127	243.1	0.32542221	0.052923159	2.2	0.16	1.24	0.000994762	0.022559946	0.09	46.2092	NA	20.547264	423.271	67.2296905517578	0.000203749790671282	727	-3940	614.5118	-0.093316	0.033926	6.083333	120	35.986	0.000331	0.000028	0.000605	0.1227	0.08388	168	37	521.667	28.917	671.583	575.833
TARA_N000002789	TARA_20120314Z	TARA_152	PUMP	2012-03-19T08:18	43.6792	-16.8344	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	5	14.2806	13.99573225	0.63127	243.1	0.32542221	0.052923159	2.2	0.16	1.24	0.000994762	0.022559946	0.09	46.2092	NA	20.547264	423.271	67.6851348876953	0.000200515532924328	727	-3940	614.5118	-0.093316	0.033926	6.083333	120	35.986	0.000331	0.000028	0.000605	0.1227	0.08388	168	37	521.667	28.917	671.583	575.833
TARA_N000002791	TARA_20120314Z	TARA_152	CAST	2012-03-20T08:48	43.7056	-16.8794	MIX	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	25	NA	13.96759	0.50565	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.0073	NA	34.50466	NA	67.7718276977539	0.000182685340405442	730	-4039	618.2719	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002795	TARA_20120314Z	TARA_152	CAST	2012-03-19T14:59	43.7182	-16.8714	MES	SEQ-(100L-or-15min)_W0.8-3	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-3	800	10.2118	13.96759	0.60333	175.3	0.32542221	0.052923159	18	1.12	10.38	0.000994762	0.022559946	0	43.2084	NA	22.096272	423.271	67.7718276977539	0.000182685340405442	727	-4066	615.9903	-0.093316	0.033926	6.083333	120	35.54	0.000238	-0.000067	-0.000049	0.0411	-0.000012	168	37	521.667	28.917	671.583	575.833
TARA_N000002796	TARA_20120314Z	TARA_152	CAST	2012-03-19T14:59	43.7182	-16.8714	MES	SEQ-(100L-or-15min)_W>3	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	3->3	800	10.2118	13.96759	0.60333	175.3	0.32542221	0.052923159	18	1.12	10.38	0.000994762	0.022559946	0	43.2084	NA	22.096272	423.271	67.7718276977539	0.000182685340405442	727	-4066	615.9903	-0.093316	0.033926	6.083333	120	35.54	0.000238	-0.000067	-0.000049	0.0411	-0.000012	168	37	521.667	28.917	671.583	575.833
TARA_N000002797	TARA_20120314Z	TARA_152	CAST	2012-03-20T08:48	43.7056	-16.8794	MIX	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	5-20	25	NA	13.96759	0.50565	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.0073	NA	34.50466	NA	67.7718276977539	0.000182685340405442	730	-4039	618.2719	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002803	TARA_20120314Z	TARA_152	PUMP	2012-03-20T21:44	43.7899	-16.9692	MIX	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	25	NA	14.0310445	0.80286	NA	0.32542221	0.052923159	NA	NA	NA	0.000994762	0.022559946	NA	39.8749	NA	31.841427	NA	64.8000030517578	0.000190000006114133	730	-3969	619.6428	-0.093316	0.033926	6.083333	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002807	TARA_20120314Z	TARA_153	NET	2012-03-24T18:52	44.0722	-16.4987	MIX	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	100	NA	13.412632	0.78866	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	44.8786	NA	39.464	NA	NA	NA	742	-4004	619.621	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002809	TARA_20120314Z	TARA_153	NET	2012-03-24T10:34	44.0852	-16.5645	MIX	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	180-2000	25	NA	13.21169275	1.4592	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	37.2191	NA	38.81237	NA	NA	NA	742	-3687	601.3307	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002811	TARA_20120314Z	TARA_153	NET	2012-03-24T18:52	44.0722	-16.4987	MIX	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	100	NA	13.412632	0.78866	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	44.8786	NA	39.464	NA	NA	NA	742	-4004	619.621	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002813	TARA_20120314Z	TARA_153	NET	2012-03-24T11:50	44.074	-16.547	MIX	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	20-180	25	NA	13.38699925	1.4687	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	NA	NA	39.464	NA	NA	NA	742	-3716	598.7551	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002817	TARA_20120314Z	TARA_153	PUMP	2012-03-24T08:13	44.0497	-16.6034	MIX	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	5-20	25	NA	13.21205125	1.4592	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	37.2191	NA	39.573425	NA	NA	NA	742	-3687	601.3307	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002819	TARA_20120314Z	TARA_153	CAST	2012-03-24T15:49	44.0342	-16.5455	MIX	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	100	NA	13.38699925	1.4965	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	56.7471	NA	39.493073	NA	NA	NA	742	-3669	596.1715	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002821	TARA_20120314Z	TARA_153	PUMP	2012-03-24T08:13	44.0497	-16.6034	MIX	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8-5	25	NA	13.21205125	1.4592	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	37.2191	NA	39.573425	NA	NA	NA	742	-3687	601.3307	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002823	TARA_20120314Z	TARA_153	CAST	2012-03-24T15:49	44.0342	-16.5455	MIX	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	100	NA	13.38699925	1.4965	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	56.7471	NA	39.493073	NA	NA	NA	742	-3669	596.1715	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002825	TARA_20120314Z	TARA_153	PUMP	2012-03-24T08:13	44.0497	-16.6034	MIX	SEQ-(100L-or-15min)_W>0.8	Westerlies Biome	NAO	North Atlantic Subtropical Gyral Province	0.8->0.8	25	NA	13.21205125	1.4592	NA	0.218452215	0.039164047	NA	NA	NA	0.001042778	0.027011777	NA	37.2191	NA	39.573425	NA	NA	NA	742	-3687	601.3307	0.176339	0.064908	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002923	TARA_20111124Z	TARA_137	PUMP	2011-12-02T14:12	14.2035	-116.6261	SRF	SEQ-(100L-or-15min)_W>0.8	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	0.8->0.8	5	26.4091	26.348746	0.40468	195.1	3.006373823	0.02376498	2.4	0.46	2.54	0.000004212	0.016200179	0.12	25.4964	NA	43.247597	457.785	64.7954139709473	0.000262639885477256	681	-4136	453.4002	0.075315	0.032361	0	120	33.884	0.000374	0.000042	0.000943	0.1662	0.089934	17	40	38.444	28.556	363.556	45.889
TARA_N000002925	TARA_20111124Z	TARA_137	PUMP	2011-12-02T14:12	14.2035	-116.6261	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	0.8-5	5	26.4091	26.348746	0.40468	195.1	3.006373823	0.02376498	2.4	0.46	2.54	0.000004212	0.016200179	0.12	25.4964	NA	43.247597	457.785	64.7954139709473	0.000262639885477256	681	-4136	453.4002	0.075315	0.032361	0	120	33.884	0.000374	0.000042	0.000943	0.1662	0.089934	17	40	38.444	28.556	363.556	45.889
TARA_N000002927	TARA_20111124Z	TARA_137	NET	2011-12-02T17:23	14.1853	-116.6842	SRF	SEQ-(500mL-or-15min)_N5-20	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	5-20	5	26.4741	26.33135875	0.53045	195.3	3.006373823	0.02376498	2.4	0.46	2.54	0.000004212	0.016200179	0.06	34.1609	NA	42.176586	457.785	72.1789169311523	0.000302359956549481	681	-4118	505.4989	0.075315	0.032361	0	120	33.867	0.00037	0.000038	0.000916	0.1747	0.098439	17	40	38.444	28.556	363.556	45.889
TARA_N000002929	TARA_20111124Z	TARA_137	NET	2011-12-02T16:36	14.1927	-116.6474	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	20-180	5	26.4741	26.348746	0.53045	195.3	3.006373823	0.02376498	2.4	0.46	2.54	0.000004212	0.016200179	0.06	34.1609	NA	43.247597	457.785	62.9702053070068	0.000252070836722851	681	-4118	505.4989	0.075315	0.032361	0	120	33.867	0.00037	0.000038	0.000916	0.1747	0.098439	17	40	38.444	28.556	363.556	45.889
TARA_N000002931	TARA_20111124Z	TARA_137	NET	2011-12-02T15:11	14.2004	-116.6398	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	180-2000	5	26.4091	26.348746	0.40468	195.1	3.006373823	0.02376498	2.4	0.46	2.54	0.000004212	0.016200179	0.12	25.4964	NA	43.247597	457.785	64.7954139709473	0.000262639885477256	681	-4136	453.4002	0.075315	0.032361	0	120	33.884	0.000374	0.000042	0.000943	0.1662	0.089934	17	40	38.444	28.556	363.556	45.889
TARA_N000002934	TARA_20111124Z	TARA_137	PUMP	2011-12-02T20:42	14.2075	-116.6468	DCM	SEQ-(100L-or-15min)_W>0.8	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	0.8->0.8	40	18.5948	26.348746	0.53045	95.4	3.006373823	0.02376498	6	0.88	4.66	0.000004212	0.016200179	0.34	34.1609	1.7042	43.247597	455.515	62.9702053070068	0.000252070836722851	681	-4118	505.4989	0.075315	0.032361	0	120	34.373	0.000389	0.000055	0.001032	0.1806	0.10436	17	40	38.444	28.556	363.556	45.889
TARA_N000002936	TARA_20111124Z	TARA_137	PUMP	2011-12-02T20:42	14.2075	-116.6468	DCM	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	0.8-5	40	18.5948	26.348746	0.53045	95.4	3.006373823	0.02376498	6	0.88	4.66	0.000004212	0.016200179	0.34	34.1609	1.7042	43.247597	455.515	62.9702053070068	0.000252070836722851	681	-4118	505.4989	0.075315	0.032361	0	120	34.373	0.000389	0.000055	0.001032	0.1806	0.10436	17	40	38.444	28.556	363.556	45.889
TARA_N000002938	TARA_20111124Z	TARA_137	NET	2011-12-02T23:02	14.1957	-116.7293	DCM	SEQ-(500mL-or-15min)_N5-20	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	5-20	40	20.0918	26.33135875	0.72147	125.9	3.006373823	0.02376498	6	0.88	4.66	0.000004212	0.016200179	0.47	34.4713	1.7042	42.176586	455.515	82.8219757080078	0.000347283945302479	681	-4132	511.6689	0.075315	0.032361	0	120	34.369	0.000428	0.000095	0.001307	0.2118	0.135597	17	40	38.444	28.556	363.556	45.889
TARA_N000002940	TARA_20111124Z	TARA_137	NET	2011-12-02T22:37	14.1987	-116.7164	DCM	SEQ-(500mL-or-15min)_N20-180	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	20-180	40	20.0918	26.33135875	0.72147	125.9	3.006373823	0.02376498	6	0.88	4.66	0.000004212	0.016200179	0.47	34.4713	1.7042	42.176586	455.515	78.319465637207	0.000320298888254911	681	-4132	511.6689	0.075315	0.032361	0	120	34.369	0.000428	0.000095	0.001307	0.2118	0.135597	17	40	38.444	28.556	363.556	45.889
TARA_N000002942	TARA_20111124Z	TARA_137	NET	2011-12-02T22:10	14.2005	-116.7031	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	NPO	North Pacific Equatorial Countercurrent Province	180-2000	40	20.4842	26.33135875	0.53045	125.3	3.006373823	0.02376498	6	0.88	4.66	0.000004212	0.016200179	0.37	34.1609	1.7042	42.176586	455.515	78.319465637207	0.000320298888254911	681	-4118	505.4989	0.075315	0.032361	0	120	34.392	0.000418	0.000085	0.00124	0.198	0.121727	17	40	38.444	28.556	363.556	45.889
